Cluster ID,confidence_score,Id,Source,Site name,Address,Zip,Phone,Fax,Program Name,Length of Day,IDHS Provider ID,Agency,Neighborhood,Funded Enrollment,Program Option,Number per Site EHS,Number per Site HS,Director,Head Start Fund,Eearly Head Start Fund,CC fund,Progmod,Website,Executive Director,Center Director,ECE Available Programs,NAEYC Valid Until,NAEYC Program Id,Email Address,Ounce of Prevention Description,Purple binder service type,Column,Column2,canonical_Director,canonical_Agency,canonical_Source,canonical_Ounce of Prevention Description,canonical_ECE Available Programs,canonical_NAEYC Valid Until,canonical_Address,canonical_Head Start Fund,canonical_Column,canonical_Program Name,canonical_Program Option,canonical_Zip,canonical_Neighborhood,canonical_CC fund,canonical_Purple binder service type,canonical_Website,canonical_Column2,canonical_Eearly Head Start Fund,canonical_Phone,canonical_IDHS Provider ID,canonical_Site name,canonical_Id,canonical_Progmod,canonical_Executive Director,canonical_Center Director,canonical_Funded Enrollment,canonical_Fax,canonical_NAEYC Program Id,canonical_Length of Day,canonical_Email Address,canonical_Number per Site HS,canonical_Number per Site EHS
42,1.0,44,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'sara matta',b'1711 w 35th st',b'',b'',b'child care',b'mckinley park',b'60609',b'',b'yes',b'',b'no',b'',b'sara matta',b'2547700',b'',b'el valor - little tykes i',b'44',b'no',b'',b'www.elvalor.org',b'el valor',b'',b'',b'extended day',b'',b'',b''
42,1.0,45,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes I,1711 W 35th St ,,2547700,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'sara matta',b'1711 w 35th st',b'',b'',b'child care',b'mckinley park',b'60609',b'',b'yes',b'',b'no',b'',b'sara matta',b'2547700',b'',b'el valor - little tykes i',b'44',b'no',b'',b'www.elvalor.org',b'el valor',b'',b'',b'extended day',b'',b'',b''
43,0.999999582767,46,CPS_Early_Childhood_Portal_scrape.csv, ChildServ - Pilsen,1711 W Garfield Blvd ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'1711 w garfield blvd',b'',b'',b'child care',b'',b'60636',b'west englewood',b'',b'',b'',b'child care',b'',b'8677350',b'',b'childserv west englewood school',b'46',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
45,0.999997156007,47,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'rebecca estrada',b'kimberly johnson',b'1718 s loomis',b'',b'',b'child care',b'lower west side',b'60608',b'',b'yes',b'',b'no',b'child care',b'aurea de jesus',b'5639796',b'',b'el hogar del nino',b'47',b'no',"b'4136it(child care it center), 8027ps(hs collaboration with c'",b'www.elhogardelnino.org',b'el hogar del nino',b'',b'',b'extended day',b'',b'',b''
45,0.999997156007,48,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/El Centro - Loomis,1718 S Loomis Blvd ,,5639796,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'rebecca estrada',b'kimberly johnson',b'1718 s loomis',b'',b'',b'child care',b'lower west side',b'60608',b'',b'yes',b'',b'no',b'child care',b'aurea de jesus',b'5639796',b'',b'el hogar del nino',b'47',b'no',"b'4136it(child care it center), 8027ps(hs collaboration with c'",b'www.elhogardelnino.org',b'el hogar del nino',b'',b'',b'extended day',b'',b'',b''
47,1.0,49,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1723 w 35th st',b'',b'',b'child care',b'mckinley park',b'60609',b'',b'yes',b'',b'no',b'',b'laura gonzalez',b'5791791',b'',b'el valor - little tykes ii',b'596',b'no',b'',b'',b'el valor',b'',b'',b'extended day',b'',b'',b''
47,1.0,50,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Little Tykes II,1723 W 35th St ,,5791791,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1723 w 35th st',b'',b'',b'child care',b'mckinley park',b'60609',b'',b'yes',b'',b'no',b'',b'laura gonzalez',b'5791791',b'',b'el valor - little tykes ii',b'596',b'no',b'',b'',b'el valor',b'',b'',b'extended day',b'',b'',b''
48,0.999955892563,51,CPS_Early_Childhood_Portal_scrape.csv, Church of God True Believers - Church of God Day Care,1738 W Marquette Rd ,,4715222,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1738 w marquette rd',b'',b'',b'child care',b'west englewood',b'60636',b'',b'yes',b'',b'no',b'child care',b'rev. sheila sims',b'4715222',b'',b'church of god true believers - church of god day care',b'51',b'no',b'7130ps(hs collaboration with childcare)',b'',b'church of god true believers',b'',b'',b'extended day',b'',b'',b''
50,0.950768093268,52,CPS_Early_Childhood_Portal_scrape.csv, Lutheran Social Services of Illinois - Rogers Park / LSSI,1754 W Devon Ave ,,2623366,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'1754 w devon ave',b'',b'',b'community partnerships',b'',b'60660',b'rogers park',b'',b'',b'',b'',b'',b'2623366',b'',b'lutheran social services of illinois - rogers park / lssi',b'2630',b'',b'',b'',b'',b'',b'',"b'8-11 hours, varies by facility'",b'',b'',b''
51,0.998203128576,53,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dan valliere',b'esmeralda arroyo',b'1814 s paulina',b'',b'',b'state pre-kindergarten',b'lower west side',b'60608',b'lower west side',b'yes',b'',b'yes',b'child care',b'migdalia young',b'6663883',b'',b'chicago commons association - guadalupano family center',b'53',b'no',"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'www.chicagocommons.org',b'chicago commons association',b'',b'',b'half day/full day',b'',b'',b''
51,0.998203128576,54,CPS_Early_Childhood_Portal_scrape.csv, Chicago Commons Association - Guadalupano Family Center,1814 S Paulina St ,,6663883,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dan valliere',b'esmeralda arroyo',b'1814 s paulina',b'',b'',b'state pre-kindergarten',b'lower west side',b'60608',b'lower west side',b'yes',b'',b'yes',b'child care',b'migdalia young',b'6663883',b'',b'chicago commons association - guadalupano family center',b'53',b'no',"b'2613it(child care it center), 3403ps(hs collaboration with c'",b'www.chicagocommons.org',b'chicago commons association',b'',b'',b'half day/full day',b'',b'',b''
892,0.999999940395,55,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - McCormick Tribune- YMCA,1834 N Lawndale Ave ,,2352525,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dorothy cole-gary',b'maria franco',b'1834 n lawndale',b'',b'',b'state pre-kindergarten',b'logan square',b'60647',b'',b'yes',b'',b'yes',b'',b'maria franco',b'2352525',b'',b'ymca of metropolitan chicago - mccormick tribune- ymca',b'55',b'yes',"b'2697it(child care it center), 7096ps(hs collaboration with c'",b'www.ymcachicago.org',b'ymca of metropolitan chicago',b'',b'',b'half day/full day',b'',b'',b''
620,1.0,56,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1900 w van buren st',b'',b'',b'child care',b'near west side',b'60612',b'',b'yes',b'',b'no',b'',b'ereyne weekes',b'8507000',b'',b'board trustees-city colleges of chicago - malcolm x college',b'607',b'no',"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'',b'board trustees-city colleges of chicago',b'',b'',b'extended day',b'',b'',b''
620,1.0,57,CPS_Early_Childhood_Portal_scrape.csv, Board Trustees-City Colleges of Chicago - Malcolm X College,1900 W Van Buren St ,,8507000,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'1900 w van buren st',b'',b'',b'child care',b'near west side',b'60612',b'',b'yes',b'',b'no',b'',b'ereyne weekes',b'8507000',b'',b'board trustees-city colleges of chicago - malcolm x college',b'607',b'no',"b'7025ps (hs collaboration with childcare & prek), 4385ps(chil'",b'',b'board trustees-city colleges of chicago',b'',b'',b'extended day',b'',b'',b''
52,0.999999991485,58,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'rosa moreno',b'1951 w 19th st',b'',b'',b'child care',b'lower west side',b'60608',b'',b'yes',b'',b'yes',b'child care',b'lydia marcos',b'9972021',b'',b'el valor - guadalupe reyes children & family center',b'2146',b'no',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'www.elvalor.org',b'el valor',b'',b'',b'extended day',b'',b'',b''
52,0.999999991485,59,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Guadalupe Reyes Children & Family Center,1951 W 19th St ,,9972021,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'rosa moreno',b'1951 w 19th st',b'',b'',b'child care',b'lower west side',b'60608',b'',b'yes',b'',b'yes',b'child care',b'lydia marcos',b'9972021',b'',b'el valor - guadalupe reyes children & family center',b'2146',b'no',"b'4141ps(child care ps center), 7026ps(hs collaboration with c'",b'www.elvalor.org',b'el valor',b'',b'',b'extended day',b'',b'',b''
53,0.980004391887,60,CPS_Early_Childhood_Portal_scrape.csv, North Avenue Day Nursery - North Avenue Day Nursery,2001 W Pierce Ave ,,3424499,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'steve koll',b'2001 w pierce',b'',b'',b'child care',b'west town',b'60622',b'west town',b'yes',b'',b'yes',b'child care',b'steve koll',b'3424499',b'',b'north avenue day nursery - north avenue day nursery',b'60',b'no',"b'3270ps(hs collaboration with childcare & prek), 2742ps(child'",b'www.nadnkids.org',b'north avenue day nursery',b'',b'',b'half day/full day',b'',b'',b''
54,0.99999993188,61,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gail nelson',b'betty lee',b'2020 w roosevelt rd',b'',b'',b'child care',b'near west side',b'60608',b'',b'no',b'',b'no',b'child care',b'betty lee',b'2437300',b'6391-8286-5433-002',b'carole robertson center for learning',b'61',b'yes',b'',b'www.crcl.net',b'carole robertson center for learning',b'(312) 243-1087',b'',b'extended day',b'',b'',b''
54,0.99999993188,62,CPS_Early_Childhood_Portal_scrape.csv, Carole Robertson Center For Learning - Carole Robertson Center CTR 2020,2020 W Roosevelt Rd ,,2437300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'gail nelson',b'betty lee',b'2020 w roosevelt rd',b'',b'',b'child care',b'near west side',b'60608',b'',b'no',b'',b'no',b'child care',b'betty lee',b'2437300',b'6391-8286-5433-002',b'carole robertson center for learning',b'61',b'yes',b'',b'www.crcl.net',b'carole robertson center for learning',b'(312) 243-1087',b'',b'extended day',b'',b'',b''
56,0.9998656132,63,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'209110',b'esther wong',b'brenda arksey',b'2141 s tan ct',b'',b'',b'state pre-kindergarten',b'armour square',b'60616',b'',b'yes',b'brenda_arksey@caslservice.org',b'yes',b'',b'weilian xin',b'7910418',b'',b'chinese american service league - chinese american service league',b'625',b'no',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'www.caslservice.org',b'chinese american service league',b'',b'',b'half day/full day',b'08/31/14',b'',b''
56,0.9998656132,64,CPS_Early_Childhood_Portal_scrape.csv, Chinese American Service League - Chinese American Service League,2141 S Tan Ct ,,7910418,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'209110',b'esther wong',b'brenda arksey',b'2141 s tan ct',b'',b'',b'state pre-kindergarten',b'armour square',b'60616',b'',b'yes',b'brenda_arksey@caslservice.org',b'yes',b'',b'weilian xin',b'7910418',b'',b'chinese american service league - chinese american service league',b'625',b'no',"b'3248ps (hs collaboration with childcare & prek), 2771ps (chi'",b'www.caslservice.org',b'chinese american service league',b'',b'',b'half day/full day',b'08/31/14',b'',b''
57,0.999998867512,65,CPS_Early_Childhood_Portal_scrape.csv, First Church of Love And Faith - First Church of Love & Faith Annex,2141 W 79th St ,,2246800,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2141 w 79th st',b'',b'',b'child care',b'auburn gresham',b'60620',b'',b'yes',b'',b'no',b'',b'conniie guyton',b'2246800',b'',b'first church of love and faith - first church of love & faith annex',b'65',b'no',b'3258ps(hs collaboration with childcare)',b'',b'first church of love and faith',b'',b'',b'extended day',b'',b'',b''
58,0.999996203184,66,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2325 s california ave',b'',b'',b'early head start',b'',b'60608',b'south lawndale',b'',b'',b'',b'child care',b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'66',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
58,0.999996203184,67,CPS_Early_Childhood_Portal_scrape.csv, El Hogar del Nino/Cuidar - El Hogar del Nino/Cuidar- California,2325 S California Ave ,,5231629,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2325 s california ave',b'',b'',b'early head start',b'',b'60608',b'south lawndale',b'',b'',b'',b'child care',b'',b'5231629',b'',b'el hogar del nino/cuidar - el hogar del nino/cuidar- california',b'66',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
59,0.999992236495,68,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2326 s dearborn st',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'8428557',b'',b'henry booth house - bernard gentry',b'69',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
59,0.999992236495,69,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Bernard Gentry,2326 S Dearborn St ,,8428557,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2326 s dearborn st',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'8428557',b'',b'henry booth house - bernard gentry',b'69',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
60,1.0,70,CPS_Early_Childhood_Portal_scrape.csv, Chicago State University - Kenyatta's Day Care,2334 E 75th ,,2213777,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2334 e 75th',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'2213777',b'',"b""chicago state university - kenyatta's day care""",b'70',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
61,1.0,71,CPS_Early_Childhood_Portal_scrape.csv, Henry Booth House - Hillard House / Henry Booth,2401 S Wabash Ave ,,7919710,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'',b'',b'2401 s wabash ave',b'',b'',b'child care',b'',b'',b'',b'',b'',b'',b'',b'',b'7919710',b'',b'henry booth house - hillard house / henry booth',b'71',b'',b'',b'',b'',b'',b'',b'extended day',b'',b'',b''
63,0.999999472073,72,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'laura rios',b'petra gutierrez',b'2414 s albany',b'',b'',b'child care',b'south lawndale',b'60623',b'',b'yes',b'',b'yes',b'',b'petra gutierrez',b'2775888',b'',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'1184',b'no',"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'www.catholiccharities.net',b'catholic charities of the archdiocese of chicago',b'',b'',b'half day/full day',b'',b'',b''
63,0.999999472073,73,CPS_Early_Childhood_Portal_scrape.csv, Catholic Charities of the Archdiocese of Chicago - Our Lady of Tepeyac,2414 S Albany Ave ,,2775888,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'laura rios',b'petra gutierrez',b'2414 s albany',b'',b'',b'child care',b'south lawndale',b'60623',b'',b'yes',b'',b'yes',b'',b'petra gutierrez',b'2775888',b'',b'catholic charities of the archdiocese of chicago - our lady of tepeyac',b'1184',b'no',"b'2617sa(school age (sa)), 4382ps(hs collaboration with childc'",b'www.catholiccharities.net',b'catholic charities of the archdiocese of chicago',b'',b'',b'half day/full day',b'',b'',b''
223,0.999969705939,74,CPS_Early_Childhood_Portal_scrape.csv, YMCA of Metropolitan Chicago - High Ridge YMCA,2424 W Touhy Ave ,,2628300,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'dorothy cole-gary',b'linda acevedo',b'2424 w touhy',b'',b'',b'state pre-kindergarten',b'west ridge',b'60645',b'',b'yes',b'',b'yes',b'',b'linda acevedo',b'2628300',b'',b'ymca of metropolitan chicago - high ridge ymca',b'74',b'no',"b'2132it(child care it center), 7094ps(hs collaboration with c'",b'www.ymcachicago.org',b'ymca of metropolitan chicago',b'',b'',b'half day/full day',b'',b'',b''
64,0.999812714756,75,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'irma carmona',b'2434 s kildare',b'',b'',b'child care',b'south lawndale',b'60623',b'',b'yes',b'',b'yes',b'',b'irma carmona',b'2422700',b'',b'el valor - carlos cantu',b'76',b'no',"b'4305it(child care it center), 4305ps(child care ps center),'",b'www.elvalor.org',b'el valor',b'',b'',b'half day/full day',b'',b'',b''
64,0.999812714756,76,CPS_Early_Childhood_Portal_scrape.csv, El Valor - Carlos Cantu,2434 S Kildare Ave ,,,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'vincent allocco',b'irma carmona',b'2434 s kildare',b'',b'',b'child care',b'south lawndale',b'60623',b'',b'yes',b'',b'yes',b'',b'irma carmona',b'2422700',b'',b'el valor - carlos cantu',b'76',b'no',"b'4305it(child care it center), 4305ps(child care ps center),'",b'www.elvalor.org',b'el valor',b'',b'',b'half day/full day',b'',b'',b''
65,0.888860364755,77,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Greenview,2507 N Greenview Ave ,,4721083,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'129456',b'lori baas',b'aimee washington',b'2507 n greenview',b'',b'',b'child care',b'lincoln park',b'60614',b'lincoln park',b'yes',b'awashington@christopherhouse.org',b'no',b'child care',b'aimee washington',b'4721083',b'',b'christopher house',b'77',b'no',"b'2681it(child care it center), 3406ps(hs collaboration with c'",b'www.christopherhouse.org',b'christopher house',b'',b'',b'half day/full day',b'04/30/14',b'',b''
66,0.999911153316,78,CPS_Early_Childhood_Portal_scrape.csv, Christopher House - Christopher House - Logan Square,2610 N Francisco Ave ,,2354073,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2610 n francisco ave',b'',b'',b'community partnerships',b'',b'60647',b'logan square',b'',b'',b'',b'child care',b'',b'2354073',b'',b'christopher house logan sq',b'3122',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
67,0.975228786469,79,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2610 w 25th pl',b'',b'',b'child care',b'',b'60608',b'south lawndale',b'',b'',b'',b'',b'',b'8783641',b'',b'st. augustine college - st. augustine - nayarit',b'1257',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
67,0.975228786469,80,CPS_Early_Childhood_Portal_scrape.csv, St. Augustine College - St. Augustine - Nayarit,2610 W 25th Pl ,,8783641,,Child Care,EXTENDED DAY,,,,,,,,,,,,,,,,,,,,,,,,b'',b'',b'cps_early_childhood_portal_scrape.csv',b'',b'cp',b'',b'2610 w 25th pl',b'',b'',b'child care',b'',b'60608',b'south lawndale',b'',b'',b'',b'',b'',b'8783641',b'',b'st. augustine college - st. augustine - nayarit',b'1257',b'',b'',b'',b'',b'',b'',b'half day/full day',b'',b'',b''
